city,state_id,state_name,timezone
Grove City,MN,Minnesota,America/Chicago
Remington,VA,Virginia,America/New_York
Livingston Manor,NY,New York,America/New_York
Rock Island,OK,Oklahoma,America/Chicago
Waynesville,GA,Georgia,America/New_York
Kapp Heights,PA,Pennsylvania,America/New_York
Bradley Junction,FL,Florida,America/New_York
Coulterville,IL,Illinois,America/Chicago
Bartelso,IL,Illinois,America/Chicago
Hanover,IL,Illinois,America/Chicago
Paguate,NM,New Mexico,America/Denver
Duck Key,FL,Florida,America/New_York
Catheys Valley,CA,California,America/Los_Angeles
Avoca,AR,Arkansas,America/Chicago
Idamay,WV,West Virginia,America/New_York
Grayland,WA,Washington,America/Los_Angeles
Belle Vernon,PA,Pennsylvania,America/New_York
Chumuckla,FL,Florida,America/Chicago
Woodhull,IL,Illinois,America/Chicago
Marble Cliff,OH,Ohio,America/New_York
Quebrada,PR,Puerto Rico,America/Puerto_Rico
Elsinore,UT,Utah,America/Denver
Inman Mills,SC,South Carolina,America/New_York
Waynoka,OK,Oklahoma,America/Chicago
Geary,OK,Oklahoma,America/Chicago
Oxford,NE,Nebraska,America/Chicago
La Belle,MO,Missouri,America/Chicago
Little Hocking,OH,Ohio,America/New_York
Danville,WV,West Virginia,America/New_York
Falcon Heights,OR,Oregon,America/Los_Angeles
Hamersville,OH,Ohio,America/New_York
Zena,NY,New York,America/New_York
Kernville,CA,California,America/Los_Angeles
Wildwood,GA,Georgia,America/New_York
Sabinal,TX,Texas,America/Chicago
Cranesville,PA,Pennsylvania,America/New_York
Munds Park,AZ,Arizona,America/Phoenix
Ruthven,IA,Iowa,America/Chicago
Greensboro,FL,Florida,America/New_York
Tidioute,PA,Pennsylvania,America/New_York
Elgin,IA,Iowa,America/Chicago
Midvale,OH,Ohio,America/New_York
Highmore,SD,South Dakota,America/Chicago
Fieldbrook,CA,California,America/Los_Angeles
Kingston,GA,Georgia,America/New_York
Kettleman City,CA,California,America/Los_Angeles
Chesterfield,TN,Tennessee,America/Chicago
Rockport,AR,Arkansas,America/Chicago
Valle Vista,NM,New Mexico,America/Denver
Hopedale,IL,Illinois,America/Chicago
Sherwood Shores,TX,Texas,America/Chicago
Dover,ID,Idaho,America/Los_Angeles
Masaryktown,FL,Florida,America/New_York
South Cle Elum,WA,Washington,America/Los_Angeles
Millersburg,IN,Indiana,America/Indiana/Indianapolis
Chenequa,WI,Wisconsin,America/Chicago
Swansea,SC,South Carolina,America/New_York
Enterprise,KS,Kansas,America/Chicago
Van Horne,IA,Iowa,America/Chicago
Jewett,TX,Texas,America/Chicago
Clarkton,NC,North Carolina,America/New_York
Chevak,AK,Alaska,America/Nome
Queenstown,MD,Maryland,America/New_York
Wheelwright,KY,Kentucky,America/New_York
Inez,KY,Kentucky,America/New_York
Dugger,IN,Indiana,America/Indiana/Indianapolis
Stillmore,GA,Georgia,America/New_York
Henning,MN,Minnesota,America/Chicago
Screven,GA,Georgia,America/New_York
Ponce de Leon,FL,Florida,America/Chicago
Oldenburg,IN,Indiana,America/Indiana/Indianapolis
Truesdale,MO,Missouri,America/Chicago
Nevada,OH,Ohio,America/New_York
Eden,WI,Wisconsin,America/Chicago
Coldwater,KS,Kansas,America/Chicago
Downsville,MD,Maryland,America/New_York
Sunset Village,GA,Georgia,America/New_York
Harmony,IN,Indiana,America/Indiana/Indianapolis
Sycamore,OH,Ohio,America/New_York
Englewood,PA,Pennsylvania,America/New_York
West Pittsburg,PA,Pennsylvania,America/New_York
Cumberland,OK,Oklahoma,America/Chicago
Lyndonville,NY,New York,America/New_York
Gaston,NC,North Carolina,America/New_York
Clay Center,NE,Nebraska,America/Chicago
Oxford,AR,Arkansas,America/Chicago
Tipton,PA,Pennsylvania,America/New_York
Rockaway Beach,MO,Missouri,America/Chicago
Wanblee,SD,South Dakota,America/Denver
Fouke,AR,Arkansas,America/Chicago
Marshallville,OH,Ohio,America/New_York
Lakeville,NY,New York,America/New_York
Sanford,MI,Michigan,America/Detroit
Victor,MT,Montana,America/Denver
Dewar,OK,Oklahoma,America/Chicago
Waleska,GA,Georgia,America/New_York
La Jara,CO,Colorado,America/Denver
Chain O' Lakes,WI,Wisconsin,America/Chicago
Glasgow,WV,West Virginia,America/New_York
Clifton,SC,South Carolina,America/New_York
Notus,ID,Idaho,America/Boise
Windfall City,IN,Indiana,America/Indiana/Indianapolis
Mantua,OH,Ohio,America/New_York
Ainsworth,IA,Iowa,America/Chicago
Sterrett,AL,Alabama,America/Chicago
Clearview Acres,WY,Wyoming,America/Denver
Silver City,NC,North Carolina,America/New_York
Ellendale,DE,Delaware,America/New_York
Albany,IL,Illinois,America/Chicago
Hartland,MI,Michigan,America/Detroit
Potomac,IL,Illinois,America/Chicago
Briaroaks,TX,Texas,America/Chicago
Salt Creek,CO,Colorado,America/Denver
Potomac Park,MD,Maryland,America/New_York
Earlville,NY,New York,America/New_York
Sarepta,LA,Louisiana,America/Chicago
Rouzerville,PA,Pennsylvania,America/New_York
Laytonville,CA,California,America/Los_Angeles
Springer,OK,Oklahoma,America/Chicago
Virginia City,NV,Nevada,America/Los_Angeles
Walker,IA,Iowa,America/Chicago
Haviland,KS,Kansas,America/Chicago
Antelope,SD,South Dakota,America/Chicago
Dunkirk,OH,Ohio,America/New_York
Brasher Falls,NY,New York,America/New_York
Lone Rock,WI,Wisconsin,America/Chicago
West Point,CA,California,America/Los_Angeles
Allenton,WI,Wisconsin,America/Chicago
Wallace,CA,California,America/Los_Angeles
Calumet,MI,Michigan,America/Detroit
Pleasantville,PA,Pennsylvania,America/New_York
Congerville,IL,Illinois,America/Chicago
Orrick,MO,Missouri,America/Chicago
Fort Chiswell,VA,Virginia,America/New_York
Savona,NY,New York,America/New_York
Ocean Isle Beach,NC,North Carolina,America/New_York
Humphrey,NE,Nebraska,America/Chicago
Everson,PA,Pennsylvania,America/New_York
Overton,NE,Nebraska,America/Chicago
Whitelaw,WI,Wisconsin,America/Chicago
Bentleyville,OH,Ohio,America/New_York
Prewitt,NM,New Mexico,America/Denver
Lake City,MI,Michigan,America/Detroit
Pleasant Plains,IL,Illinois,America/Chicago
Wilton,ND,North Dakota,America/Chicago
Iron Mountain Lake,MO,Missouri,America/Chicago
Ohio City,OH,Ohio,America/New_York
Owensville,OH,Ohio,America/New_York
St. Clair,MN,Minnesota,America/Chicago
Vineland,MN,Minnesota,America/Chicago
Teec Nos Pos,AZ,Arizona,America/Denver
Riverton,KS,Kansas,America/Chicago
Redfield,IA,Iowa,America/Chicago
Birnamwood,WI,Wisconsin,America/Chicago
Monroe,IN,Indiana,America/Indiana/Indianapolis
Elkville,IL,Illinois,America/Chicago
Ryan,OK,Oklahoma,America/Chicago
Hagerman,NM,New Mexico,America/Denver
Lake Tomahawk,OH,Ohio,America/New_York
Stafford,KS,Kansas,America/Chicago
Ringtown,PA,Pennsylvania,America/New_York
Elmore City,OK,Oklahoma,America/Chicago
Cambalache,PR,Puerto Rico,America/Puerto_Rico
Lyndon Station,WI,Wisconsin,America/Chicago
Volcano,HI,Hawaii,Pacific/Honolulu
Millville,CA,California,America/Los_Angeles
Yatesville,PA,Pennsylvania,America/New_York
Cedarville,NJ,New Jersey,America/New_York
Tatum,NM,New Mexico,America/Denver
Pleasant View,PA,Pennsylvania,America/New_York
Wayne,OK,Oklahoma,America/Chicago
Newtonville,NJ,New Jersey,America/New_York
Pinewood,SC,South Carolina,America/New_York
Downey,ID,Idaho,America/Boise
Hamden,OH,Ohio,America/New_York
Homecroft,IN,Indiana,America/Indiana/Indianapolis
Meeteetse,WY,Wyoming,America/Denver
Stewartsville,MO,Missouri,America/Chicago
Valliant,OK,Oklahoma,America/Chicago
Lime Lake,NY,New York,America/New_York
Hebron,ND,North Dakota,America/North_Dakota/New_Salem
Detroit,TX,Texas,America/Chicago
Condon,OR,Oregon,America/Los_Angeles
South Coffeyville,OK,Oklahoma,America/Chicago
Milford Center,OH,Ohio,America/New_York
Clallam Bay,WA,Washington,America/Los_Angeles
Eden Roc,HI,Hawaii,Pacific/Honolulu
Rocky Point,OK,Oklahoma,America/Chicago
New Hartford,IA,Iowa,America/Chicago
Niederwald,TX,Texas,America/Chicago
Beatty,NV,Nevada,America/Los_Angeles
Mulberry Grove,IL,Illinois,America/Chicago
Akins,OK,Oklahoma,America/Chicago
Rivesville,WV,West Virginia,America/New_York
Hollow Rock,TN,Tennessee,America/Chicago
Halaula,HI,Hawaii,Pacific/Honolulu
Hedrick,IA,Iowa,America/Chicago
Jolivue,VA,Virginia,America/New_York
Empire City,OK,Oklahoma,America/Chicago
Corinne,UT,Utah,America/Denver
Crowder,MS,Mississippi,America/Chicago
Newland,NC,North Carolina,America/New_York
Bear River City,UT,Utah,America/Denver
Lake Saint Clair,MO,Missouri,America/Chicago
Sewickley Hills,PA,Pennsylvania,America/New_York
Bovey,MN,Minnesota,America/Chicago
Bradbury,CA,California,America/Los_Angeles
Leeds,UT,Utah,America/Denver
Thunderbird Bay,TX,Texas,America/Chicago
Franklin,KS,Kansas,America/Chicago
Sanbornville,NH,New Hampshire,America/New_York
John Sevier,TN,Tennessee,America/New_York
Corriganville,MD,Maryland,America/New_York
White Swan,WA,Washington,America/Los_Angeles
Eau Claire,MI,Michigan,America/Detroit
Kezar Falls,ME,Maine,America/New_York
Interlaken,NJ,New Jersey,America/New_York
Hubbell,MI,Michigan,America/Detroit
Shelter Cove,CA,California,America/Los_Angeles
Green Acres,ND,North Dakota,America/Chicago
Edisto Beach,SC,South Carolina,America/New_York
Niantic,IL,Illinois,America/Chicago
Fripp Island,SC,South Carolina,America/New_York
Palmona Park,FL,Florida,America/New_York
Lincoln,DE,Delaware,America/New_York
Perry,MO,Missouri,America/Chicago
Frankfort,KS,Kansas,America/Chicago
Hydetown,PA,Pennsylvania,America/New_York
Hardin,IL,Illinois,America/Chicago
Millerton,CA,California,America/Los_Angeles
Sanders,AZ,Arizona,America/Denver
Ashland,MT,Montana,America/Denver
New Chapel Hill,TX,Texas,America/Chicago
Brownsville,WI,Wisconsin,America/Chicago
Hollins,AL,Alabama,America/Chicago
Mound City,KS,Kansas,America/Chicago
Palestine,AR,Arkansas,America/Chicago
Leesburg,IN,Indiana,America/Indiana/Indianapolis
Harwood,ND,North Dakota,America/Chicago
Lewiston,MI,Michigan,America/Detroit
Hunting Valley,OH,Ohio,America/New_York
Erlands Point,WA,Washington,America/Los_Angeles
Holcomb,MO,Missouri,America/Chicago
El Refugio,TX,Texas,America/Chicago
Newman,IL,Illinois,America/Chicago
Imboden,AR,Arkansas,America/Chicago
Superior,MT,Montana,America/Denver
Fairchilds,TX,Texas,America/Chicago
Mineral City,OH,Ohio,America/New_York
Hickory Flat,MS,Mississippi,America/Chicago
Wellsburg,IA,Iowa,America/Chicago
Schall Circle,FL,Florida,America/New_York
Pleasant Valley,AK,Alaska,America/Anchorage
Attapulgus,GA,Georgia,America/New_York
Viborg,SD,South Dakota,America/Chicago
Drayton,ND,North Dakota,America/Chicago
Burr Oak,MI,Michigan,America/Detroit
Kerkhoven,MN,Minnesota,America/Chicago
Texico,NM,New Mexico,America/Denver
Hickman,CA,California,America/Los_Angeles
McBain,MI,Michigan,America/Detroit
Derby Line,VT,Vermont,America/Montreal
Etna,CA,California,America/Los_Angeles
Almena,WI,Wisconsin,America/Chicago
De Kalb,MS,Mississippi,America/Chicago
Wickliffe,KY,Kentucky,America/Chicago
Camden,NC,North Carolina,America/New_York
Atlas,PA,Pennsylvania,America/New_York
Driscoll,TX,Texas,America/Chicago
Beulah Valley,CO,Colorado,America/Denver
Ventura,NM,New Mexico,America/Denver
North Middletown,KY,Kentucky,America/New_York
Steele,ND,North Dakota,America/Chicago
Grantsville,MD,Maryland,America/New_York
Rocky Hill,NJ,New Jersey,America/New_York
Delano,TN,Tennessee,America/New_York
Lake Colorado City,TX,Texas,America/Chicago
Black Eagle,MT,Montana,America/Denver
Freelandville,IN,Indiana,America/Indiana/Vincennes
North San Pedro,TX,Texas,America/Chicago
Osmond,NE,Nebraska,America/Chicago
Lake Santee,IN,Indiana,America/Indiana/Indianapolis
Beaver Springs,PA,Pennsylvania,America/New_York
Hilltop,OH,Ohio,America/New_York
Nuiqsut,AK,Alaska,America/Anchorage
Brookside,OH,Ohio,America/New_York
La Moille,IL,Illinois,America/Chicago
Salcha,AK,Alaska,America/Anchorage
Michie,TN,Tennessee,America/Chicago
Blanchardville,WI,Wisconsin,America/Chicago
Mount Jewett,PA,Pennsylvania,America/New_York
Granite,UT,Utah,America/Denver
Morven,GA,Georgia,America/New_York
Garrison,KY,Kentucky,America/New_York
Atlanta,IN,Indiana,America/Indiana/Indianapolis
Kinmundy,IL,Illinois,America/Chicago
Teachey,NC,North Carolina,America/New_York
Merrill,OR,Oregon,America/Los_Angeles
Chester,MT,Montana,America/Denver
Montreal,WI,Wisconsin,America/Menominee
Coleman,WI,Wisconsin,America/Chicago
Crescent,GA,Georgia,America/New_York
McGregor,IA,Iowa,America/Chicago
Hackett,AR,Arkansas,America/Chicago
Viburnum,MO,Missouri,America/Chicago
Rushford Village,MN,Minnesota,America/Chicago
May Creek,WA,Washington,America/Los_Angeles
Hightsville,NC,North Carolina,America/New_York
Kersey,PA,Pennsylvania,America/New_York
Route 7 Gateway,CT,Connecticut,America/New_York
Mound City,IL,Illinois,America/Chicago
Fountain City,IN,Indiana,America/Indiana/Indianapolis
Ellenboro,NC,North Carolina,America/New_York
Hubbard,IA,Iowa,America/Chicago
Winfall,NC,North Carolina,America/New_York
Taylortown,NC,North Carolina,America/New_York
West Winfield,NY,New York,America/New_York
Heath Springs,SC,South Carolina,America/New_York
McIntosh,MN,Minnesota,America/Chicago
Liberal,MO,Missouri,America/Chicago
Gibraltar,PA,Pennsylvania,America/New_York
Nortonville,KS,Kansas,America/Chicago
Reece City,AL,Alabama,America/Chicago
Key Colony Beach,FL,Florida,America/New_York
Rich Square,NC,North Carolina,America/New_York
Chauncey,OH,Ohio,America/New_York
Lost City,OK,Oklahoma,America/Chicago
Queen City,MO,Missouri,America/Chicago
Alma,WI,Wisconsin,America/Chicago
San Miguel,NM,New Mexico,America/Denver
Isola,MS,Mississippi,America/Chicago
Kiowa,KS,Kansas,America/Chicago
Koppel,PA,Pennsylvania,America/New_York
Garnavillo,IA,Iowa,America/Chicago
Santa Rosa,AZ,Arizona,America/Phoenix
Corydon,KY,Kentucky,America/Chicago
Crescent,IA,Iowa,America/Chicago
Kress,TX,Texas,America/Chicago
Longport,NJ,New Jersey,America/New_York
Painted Hills,IN,Indiana,America/Indiana/Indianapolis
Chattaroy,WV,West Virginia,America/New_York
Arco,ID,Idaho,America/Boise
Roseland,IN,Indiana,America/Indiana/Indianapolis
Cosby,TN,Tennessee,America/New_York
Tekoa,WA,Washington,America/Los_Angeles
Morrill,NE,Nebraska,America/Denver
Copenhagen,NY,New York,America/New_York
Taycheedah,WI,Wisconsin,America/Chicago
Melbourne Village,FL,Florida,America/New_York
Marco Shores-Hammock Bay,FL,Florida,America/New_York
Keefton,OK,Oklahoma,America/Chicago
Ramona,OK,Oklahoma,America/Chicago
West Mansfield,OH,Ohio,America/New_York
Hollow Creek,KY,Kentucky,America/New_York
East Newnan,GA,Georgia,America/New_York
Keiser,AR,Arkansas,America/Chicago
Mossyrock,WA,Washington,America/Los_Angeles
Mullan,ID,Idaho,America/Los_Angeles
Faulkton,SD,South Dakota,America/Chicago
Lake Latonka,PA,Pennsylvania,America/New_York
Norwood,MO,Missouri,America/Chicago
Karlstad,MN,Minnesota,America/Chicago
Anguilla,MS,Mississippi,America/Chicago
Belle Fontaine,AL,Alabama,America/Chicago
Swea City,IA,Iowa,America/Chicago
Wonderland Homes,SD,South Dakota,America/Denver
Nassau Lake,NY,New York,America/New_York
Valley City,OH,Ohio,America/New_York
Coggon,IA,Iowa,America/Chicago
Spur,TX,Texas,America/Chicago
Payne Gap,KY,Kentucky,America/New_York
Nicholson,PA,Pennsylvania,America/New_York
Tyrone,NM,New Mexico,America/Denver
Lacona,NY,New York,America/New_York
Woodridge,NY,New York,America/New_York
Stonington,IL,Illinois,America/Chicago
Oriskany Falls,NY,New York,America/New_York
Dighton,KS,Kansas,America/Chicago
Tetherow,OR,Oregon,America/Los_Angeles
Barnardsville,NC,North Carolina,America/New_York
Stewardson,IL,Illinois,America/Chicago
Scotland,SD,South Dakota,America/Chicago
Turbotville,PA,Pennsylvania,America/New_York
Athol,ID,Idaho,America/Los_Angeles
McLean,IL,Illinois,America/Chicago
Belleville,AR,Arkansas,America/Chicago
Schwana,WA,Washington,America/Los_Angeles
Saltsburg,PA,Pennsylvania,America/New_York
Adams,MN,Minnesota,America/Chicago
Chamberino,NM,New Mexico,America/Denver
Cedar Hill,NM,New Mexico,America/Denver
Golden,IL,Illinois,America/Chicago
Avon,SD,South Dakota,America/Chicago
Summerton,SC,South Carolina,America/New_York
Aguanga,CA,California,America/Los_Angeles
Dobbins Heights,NC,North Carolina,America/New_York
Reynolds,GA,Georgia,America/New_York
Roff,OK,Oklahoma,America/Chicago
McRae,AR,Arkansas,America/Chicago
Alexis,IL,Illinois,America/Chicago
Bloomington,WI,Wisconsin,America/Chicago
Hartford,IA,Iowa,America/Chicago
West Lebanon,IN,Indiana,America/Indiana/Indianapolis
Wheatfield,IN,Indiana,America/Chicago
Rawson,OH,Ohio,America/New_York
Morrison,OK,Oklahoma,America/Chicago
Stratford,IA,Iowa,America/Chicago
North Brentwood,MD,Maryland,America/New_York
Varna,NY,New York,America/New_York
Prairie City,OR,Oregon,America/Los_Angeles
Ubly,MI,Michigan,America/Detroit
Greenbush,MN,Minnesota,America/Chicago
Pine Brook Hill,CO,Colorado,America/Denver
Eads,CO,Colorado,America/Denver
Pittsford,MI,Michigan,America/Detroit
Russellville,OH,Ohio,America/New_York
Ida,MI,Michigan,America/Detroit
Cattle Creek,CO,Colorado,America/Denver
Bergman,AR,Arkansas,America/Chicago
Teton Village,WY,Wyoming,America/Denver
Hooversville,PA,Pennsylvania,America/New_York
Camden,MI,Michigan,America/Detroit
Wiley Ford,WV,West Virginia,America/New_York
Gun Club Estates,FL,Florida,America/New_York
Marengo,IN,Indiana,America/Indiana/Marengo
Allen,SD,South Dakota,America/Denver
Wildwood,TX,Texas,America/Chicago
Trout Lake,WA,Washington,America/Los_Angeles
Dover,MN,Minnesota,America/Chicago
Betances,PR,Puerto Rico,America/Puerto_Rico
Greenwood,MN,Minnesota,America/Chicago
Alpha,IL,Illinois,America/Chicago
Forestville,NY,New York,America/New_York
Orient,OR,Oregon,America/Los_Angeles
Hessmer,LA,Louisiana,America/Chicago
Shelby,NE,Nebraska,America/Chicago
Hilltop,WV,West Virginia,America/New_York
Maguayo,PR,Puerto Rico,America/Puerto_Rico
Blue Ridge Manor,KY,Kentucky,America/New_York
Oljato-Monument Valley,UT,Utah,America/Denver
Moscow,TN,Tennessee,America/Chicago
Saugatuck,MI,Michigan,America/Detroit
Cordova,IL,Illinois,America/Chicago
University of Pittsburgh Bradford,PA,Pennsylvania,America/New_York
Sonoita,AZ,Arizona,America/Phoenix
Ruby,MI,Michigan,America/Detroit
Beaver Meadows,PA,Pennsylvania,America/New_York
Bertrand,NE,Nebraska,America/Chicago
Rising Star,TX,Texas,America/Chicago
Woonsocket,SD,South Dakota,America/Chicago
What Cheer,IA,Iowa,America/Chicago
Waynesfield,OH,Ohio,America/New_York
Courtland,MN,Minnesota,America/Chicago
Naches,WA,Washington,America/Los_Angeles
Clear Lake,MN,Minnesota,America/Chicago
Mesa,WA,Washington,America/Los_Angeles
Robin Glen-Indiantown,MI,Michigan,America/Detroit
Gratz,PA,Pennsylvania,America/New_York
Trenton,TX,Texas,America/Chicago
Pine Ridge,SC,South Carolina,America/New_York
Joaquin,TX,Texas,America/Chicago
